ghn_ward_id,ma_xa,ten_xa,ghn_district_id,ten_huyen,ghn_province_id,ten_tinh,region,buu_cuc_ma,buu_cuc_ten,am_name,am_phone,nhan_vien,sl_lay,sl_giao
101119,06442,Xã Tân Thành,1948,Huyện Hữu Lũng,247,Lạng Sơn,XBG,20857000,Bưu Cục QL1A-Hữu Lũng-Lạng Sơn,,,,,
130916,04363,Xã Phúc Lợi,1967,Huyện Lục Yên,263,Yên Bái,TBB,20915000,Bưu Cục Km 24 Bảo Ái-Yên Bình-Yên Bái,,,,,
281901,16279,Thị trấn Nông Cống,2181,Huyện Nông Cống,234,Thanh Hóa,BTB,20240000,Bưu Cục 339 Đường Lam Sơn-Nông Cống-Thanh Hóa,,,,,
281920,16303,Xã Trung Thành,2181,Huyện Nông Cống,234,Thanh Hóa,BTB,20240000,Bưu Cục 339 Đường Lam Sơn-Nông Cống-Thanh Hóa,,,,,
281104,15043,Xã Giao Thiện,3216,Huyện Lang Chánh,234,Thanh Hóa,BTB,22456000,Bưu Cục Thôn Quyết Thắng-Xã Thiết Ống-Thanh Hóa,,,,,
281109,15037,Xã Trí Nang,3216,Huyện Lang Chánh,234,Thanh Hóa,BTB,22456000,Bưu Cục Thôn Quyết Thắng-Xã Thiết Ống-Thanh Hóa,,,,,
20101,26740,Phường Bến Nghé,1442,Quận 1,202,Hồ Chí Minh,HCM,22544000,Bưu Cục 21 Phú Mỹ-Q.Bình Thạnh-HCM,,,,,
281905,16294,Xã Hoàng Giang,2181,Huyện Nông Cống,234,Thanh Hóa,BTB,20240000,Bưu Cục 339 Đường Lam Sơn-Nông Cống-Thanh Hóa,,,,,
101110,06460,Xã Hòa Thắng,1948,Huyện Hữu Lũng,247,Lạng Sơn,XBG,20857000,Bưu Cục QL1A-Hữu Lũng-Lạng Sơn,,,,,
101112,06457,Xã Minh Hòa,1948,Huyện Hữu Lũng,247,Lạng Sơn,XBG,20857000,Bưu Cục QL1A-Hữu Lũng-Lạng Sơn,,,,,
400105,24118,Phường Tân Lập,1552,Thành phố Buôn Ma Thuột,210,Đắk Lắk,TNG,21431000,Bưu Cục 225 Phạm Văn Đồng-Buôn Ma Thuột-Đắk Lắk,,,,,
281925,16330,Xã Trường Trung,2181,Huyện Nông Cống,234,Thanh Hóa,BTB,20240000,Bưu Cục 339 Đường Lam Sơn-Nông Cống-Thanh Hóa,,,,,
281917,16342,Xã Thăng Long,2181,Huyện Nông Cống,234,Thanh Hóa,BTB,20240000,Bưu Cục 339 Đường Lam Sơn-Nông Cống-Thanh Hóa,,,,,
280703,14971,Xã Ban Công,2070,Huyện Bá Thước,234,Thanh Hóa,BTB,22456000,Bưu Cục Thôn Quyết Thắng-Xã Thiết Ống-Thanh Hóa,,,,,
280716,14947,Xã Lương Nội,2070,Huyện Bá Thước,234,Thanh Hóa,BTB,22456000,Bưu Cục Thôn Quyết Thắng-Xã Thiết Ống-Thanh Hóa,,,,,
280701,14923,Thị trấn Cành Nàng,2070,Huyện Bá Thước,234,Thanh Hóa,BTB,22456000,Bưu Cục Thôn Quyết Thắng-Xã Thiết Ống-Thanh Hóa,,,,,
1B2305,09865,Xã Đắc Sở,1805,Huyện Hoài Đức,201,Hà Nội,HNO,20374000,Bưu Cục 219 Sơn Đồng-Hoài Đức-HN,,,,,
281913,16318,Xã Tế Nông,2181,Huyện Nông Cống,234,Thanh Hóa,BTB,20240000,Bưu Cục 339 Đường Lam Sơn-Nông Cống-Thanh Hóa,,,,,
80115,02680,Xã Hợp Thành,1682,Thành phố Lào Cai,269,Lào Cai,TBB,20650000,Bưu Cục 148 Hoàng Quốc Việt-TP.Lào Cai-Lào Cai,,,,,
101103,,Xã Đô Lương,1948,Huyện Hữu Lũng,247,Lạng Sơn,XBG,20857000,Bưu Cục QL1A-Hữu Lũng-Lạng Sơn,,,,,
280502,15025,Xã Mường Mìn,2000,Huyện Quan Sơn,234,Thanh Hóa,BTB,22456000,Bưu Cục Thôn Quyết Thắng-Xã Thiết Ống-Thanh Hóa,,,,,
281909,16291,Xã Tân Khang,2181,Huyện Nông Cống,234,Thanh Hóa,BTB,20240000,Bưu Cục 339 Đường Lam Sơn-Nông Cống-Thanh Hóa,,,,,
281932,16375,Xã Yên Mỹ,2181,Huyện Nông Cống,234,Thanh Hóa,BTB,20240000,Bưu Cục 339 Đường Lam Sơn-Nông Cống-Thanh Hóa,,,,,
58059,29386,Xã Lương Hoà A,1911,Huyện Châu Thành,214,Trà Vinh,ĐCL,22521000,Bưu Cục Khóm 4 TT Châu Thành-Xã Châu Thành-Trà Vinh,,,,,
80110,02653,Phường Pom Hán,1682,Thành phố Lào Cai,269,Lào Cai,TBB,20650000,Bưu Cục 148 Hoàng Quốc Việt-TP.Lào Cai-Lào Cai,,,,,
250415,14164,Xã Giao Thanh,3193,Huyện Giao Thủy,231,Nam Định,TNT,21704000,Bưu Cục Xóm 4-Giao Yến-Giao Thuỷ-Nam Định,,,,,
251004,14284,Xã Hải An,1840,Huyện Hải Hậu,231,Nam Định,TNT,22365000,Bưu Cục Xóm 3-Xã Hải An-Nam Định,,,,,
280508,15019,Xã Tam Lư,2000,Huyện Quan Sơn,234,Thanh Hóa,BTB,22456000,Bưu Cục Thôn Quyết Thắng-Xã Thiết Ống-Thanh Hóa,,,,,
280512,14999,Xã Trung Tiến,2000,Huyện Quan Sơn,234,Thanh Hóa,BTB,22456000,Bưu Cục Thôn Quyết Thắng-Xã Thiết Ống-Thanh Hóa,,,,,
281103,15040,Xã Giao An,3216,Huyện Lang Chánh,234,Thanh Hóa,BTB,22456000,Bưu Cục Thôn Quyết Thắng-Xã Thiết Ống-Thanh Hóa,,,,,
140415,03739,Xã Liệp Tè,2032,Huyện Thuận Châu,266,Sơn La,TBB,22505000,Bưu Cục 36 Đường Tô Hiệu-Xã Mường La-Sơn La,,,,,
1A0805,00322,Phường Hoàng Văn Thụ,1490,Quận Hoàng Mai,201,Hà Nội,HNO,21675000,Bưu Cục 325 LouisI-Q.Hoàng Mai-HN,,,,,
1B2316,09874,Xã Song Phương,1805,Huyện Hoài Đức,201,Hà Nội,HNO,20374000,Bưu Cục 219 Sơn Đồng-Hoài Đức-HN,,,,,
281931,16339,Xã Vạn Thiện,2181,Huyện Nông Cống,234,Thanh Hóa,BTB,20240000,Bưu Cục 339 Đường Lam Sơn-Nông Cống-Thanh Hóa,,,,,
250408,14203,Xã Giao Hải,3193,Huyện Giao Thủy,231,Nam Định,TNT,21704000,Bưu Cục Xóm 4-Giao Yến-Giao Thuỷ-Nam Định,,,,,
250422,14158,Xã Hồng Thuận,3193,Huyện Giao Thủy,231,Nam Định,TNT,21704000,Bưu Cục Xóm 4-Giao Yến-Giao Thuỷ-Nam Định,,,,,
280723,14977,Xã Văn Nho,2070,Huyện Bá Thước,234,Thanh Hóa,BTB,22456000,Bưu Cục Thôn Quyết Thắng-Xã Thiết Ống-Thanh Hóa,,,,,
280513,14995,Xã Trung Xuân,2000,Huyện Quan Sơn,234,Thanh Hóa,BTB,22456000,Bưu Cục Thôn Quyết Thắng-Xã Thiết Ống-Thanh Hóa,,,,,
130906,04342,Xã Khánh Hoà,1967,Huyện Lục Yên,263,Yên Bái,TBB,20915000,Bưu Cục Km 24 Bảo Ái-Yên Bình-Yên Bái,,,,,
280708,14926,Xã Điền Thượng,2070,Huyện Bá Thước,234,Thanh Hóa,BTB,22456000,Bưu Cục Thôn Quyết Thắng-Xã Thiết Ống-Thanh Hóa,,,,,
580510,29380,Xã Mỹ Chánh,1911,Huyện Châu Thành,214,Trà Vinh,ĐCL,22521000,Bưu Cục Khóm 4 TT Châu Thành-Xã Châu Thành-Trà Vinh,,,,,
130417,04732,Xã Tân Nguyên,2266,Huyện Yên Bình,263,Yên Bái,TBB,20915000,Bưu Cục Km 24 Bảo Ái-Yên Bình-Yên Bái,,,,,
90303,,Xã Đà Vị,1982,Huyện Na Hang,228,Tuyên Quang,DBB,22886000,Bưu Cục Đường Trần Phú-Xã Nà Hang-Tuyên Quang,,,,,
440309,25940,Xã Phú Chánh,1695,Thành phố Tân Uyên,205,Bình Dương,HCM,22036000,Bưu Cục KP6 Vĩnh Tân-Tân Uyên-Bình Dương,,,,,
101102,06427,Xã Cai Kinh,1948,Huyện Hữu Lũng,247,Lạng Sơn,XBG,20857000,Bưu Cục QL1A-Hữu Lũng-Lạng Sơn,,,,,
250405,14182,Xã Giao An,3193,Huyện Giao Thủy,231,Nam Định,TNT,21704000,Bưu Cục Xóm 4-Giao Yến-Giao Thuỷ-Nam Định,,,,,
250814,,Xã Trực Phú,3308,Huyện Trực Ninh,231,Nam Định,TNT,22365000,Bưu Cục Xóm 3-Xã Hải An-Nam Định,,,,,
280505,15004,Xã Sơn Hà,2000,Huyện Quan Sơn,234,Thanh Hóa,BTB,22456000,Bưu Cục Thôn Quyết Thắng-Xã Thiết Ống-Thanh Hóa,,,,,
90308,,Xã Sơn Phú,1982,Huyện Na Hang,228,Tuyên Quang,DBB,22886000,Bưu Cục Đường Trần Phú-Xã Nà Hang-Tuyên Quang,,,,,
281914,,Xã Tế Tân,2181,Huyện Nông Cống,234,Thanh Hóa,BTB,20240000,Bưu Cục 339 Đường Lam Sơn-Nông Cống-Thanh Hóa,,,,,
281907,16324,Xã Minh Khôi,2181,Huyện Nông Cống,234,Thanh Hóa,BTB,20240000,Bưu Cục 339 Đường Lam Sơn-Nông Cống-Thanh Hóa,,,,,
101105,06436,Xã Đồng Tiến,1948,Huyện Hữu Lũng,247,Lạng Sơn,XBG,20857000,Bưu Cục QL1A-Hữu Lũng-Lạng Sơn,,,,,
80108,02671,Phường Nam Cường,1682,Thành phố Lào Cai,269,Lào Cai,TBB,20650000,Bưu Cục 148 Hoàng Quốc Việt-TP.Lào Cai-Lào Cai,,,,,
101118,,Xã Tân Lập,1948,Huyện Hữu Lũng,247,Lạng Sơn,XBG,20857000,Bưu Cục QL1A-Hữu Lũng-Lạng Sơn,,,,,
250401,14149,Thị trấn Ngô Đồng,3193,Huyện Giao Thủy,231,Nam Định,TNT,21704000,Bưu Cục Xóm 4-Giao Yến-Giao Thuỷ-Nam Định,,,,,
250815,14080,Xã Trực Thái,3308,Huyện Trực Ninh,231,Nam Định,TNT,22365000,Bưu Cục Xóm 3-Xã Hải An-Nam Định,,,,,
280719,14968,Xã Thành Lâm,2070,Huyện Bá Thước,234,Thanh Hóa,BTB,22456000,Bưu Cục Thôn Quyết Thắng-Xã Thiết Ống-Thanh Hóa,,,,,
280710,14962,Xã Hạ Trung,2070,Huyện Bá Thước,234,Thanh Hóa,BTB,22456000,Bưu Cục Thôn Quyết Thắng-Xã Thiết Ống-Thanh Hóa,,,,,
251023,14293,Xã Hải Phú,1840,Huyện Hải Hậu,231,Nam Định,TNT,22365000,Bưu Cục Xóm 3-Xã Hải An-Nam Định,,,,,
580511,29395,Xã Nguyệt Hóa,1911,Huyện Châu Thành,214,Trà Vinh,ĐCL,22521000,Bưu Cục Khóm 4 TT Châu Thành-Xã Châu Thành-Trà Vinh,,,,,
90301,,Thị trấn Nà Hang,1982,Huyện Na Hang,228,Tuyên Quang,DBB,22886000,Bưu Cục Đường Trần Phú-Xã Nà Hang-Tuyên Quang,,,,,
400104,24121,Phường Tân Hòa,1552,Thành phố Buôn Ma Thuột,210,Đắk Lắk,TNG,21431000,Bưu Cục 225 Phạm Văn Đồng-Buôn Ma Thuột-Đắk Lắk,,,,,
281923,16345,Xã Trường Minh,2181,Huyện Nông Cống,234,Thanh Hóa,BTB,20240000,Bưu Cục 339 Đường Lam Sơn-Nông Cống-Thanh Hóa,,,,,
280722,14980,Xã Thiết Ống,2070,Huyện Bá Thước,234,Thanh Hóa,BTB,22456000,Bưu Cục Thôn Quyết Thắng-Xã Thiết Ống-Thanh Hóa,,,,,
281108,15046,Xã Tân Phúc,3216,Huyện Lang Chánh,234,Thanh Hóa,BTB,22456000,Bưu Cục Thôn Quyết Thắng-Xã Thiết Ống-Thanh Hóa,,,,,
90311,,Xã Thượng Nông,1982,Huyện Na Hang,228,Tuyên Quang,DBB,22886000,Bưu Cục Đường Trần Phú-Xã Nà Hang-Tuyên Quang,,,,,
1B2304,09850,Xã Cát Quế,1805,Huyện Hoài Đức,201,Hà Nội,HNO,20374000,Bưu Cục 219 Sơn Đồng-Hoài Đức-HN,,,,,
281929,16327,Xã Vạn Hòa,2181,Huyện Nông Cống,234,Thanh Hóa,BTB,20240000,Bưu Cục 339 Đường Lam Sơn-Nông Cống-Thanh Hóa,,,,,
250816,14086,Xã Trực Thắng,3308,Huyện Trực Ninh,231,Nam Định,TNT,22365000,Bưu Cục Xóm 3-Xã Hải An-Nam Định,,,,,
280509,15007,Xã Tam Thanh,2000,Huyện Quan Sơn,234,Thanh Hóa,BTB,22456000,Bưu Cục Thôn Quyết Thắng-Xã Thiết Ống-Thanh Hóa,,,,,
580514,29383,Xã Thanh Mỹ,1911,Huyện Châu Thành,214,Trà Vinh,ĐCL,22521000,Bưu Cục Khóm 4 TT Châu Thành-Xã Châu Thành-Trà Vinh,,,,,
310102,18877,Phường Bắc Nghĩa,1619,Thành phố Đồng Hới,237,Quảng Bình,TTB,21419000,Bưu Cục Phường Bắc Lý-Đồng Hới-Quảng Bình,,,,,
310113,18886,Xã Lộc Ninh,1619,Thành phố Đồng Hới,237,Quảng Bình,TTB,21419000,Bưu Cục Phường Bắc Lý-Đồng Hới-Quảng Bình,,,,,
251012,14296,Xã Hải Giang,1840,Huyện Hải Hậu,231,Nam Định,TNT,22365000,Bưu Cục Xóm 3-Xã Hải An-Nam Định,,,,,
251031,,Xã Hải Toàn,1840,Huyện Hải Hậu,231,Nam Định,TNT,22365000,Bưu Cục Xóm 3-Xã Hải An-Nam Định,,,,,
250807,14071,Xã Trực Đại,3308,Huyện Trực Ninh,231,Nam Định,TNT,22365000,Bưu Cục Xóm 3-Xã Hải An-Nam Định,,,,,
58052,29377,Xã Đa Lộc,1911,Huyện Châu Thành,214,Trà Vinh,ĐCL,22521000,Bưu Cục Khóm 4 TT Châu Thành-Xã Châu Thành-Trà Vinh,,,,,
90307,,Xã Sinh Long,1982,Huyện Na Hang,228,Tuyên Quang,DBB,22886000,Bưu Cục Đường Trần Phú-Xã Nà Hang-Tuyên Quang,,,,,
1B2313,09868,Xã Lại Yên,1805,Huyện Hoài Đức,201,Hà Nội,HNO,20374000,Bưu Cục 219 Sơn Đồng-Hoài Đức-HN,,,,,
281924,16348,Xã Trường Sơn,2181,Huyện Nông Cống,234,Thanh Hóa,BTB,20240000,Bưu Cục 339 Đường Lam Sơn-Nông Cống-Thanh Hóa,,,,,
101126,06412,Xã Yên Vượng,1948,Huyện Hữu Lũng,247,Lạng Sơn,XBG,20857000,Bưu Cục QL1A-Hữu Lũng-Lạng Sơn,,,,,
101116,06394,Xã Quyết Thắng,1948,Huyện Hữu Lũng,247,Lạng Sơn,XBG,20857000,Bưu Cục QL1A-Hữu Lũng-Lạng Sơn,,,,,
250414,14191,Xã Giao Tân,3193,Huyện Giao Thủy,231,Nam Định,TNT,21704000,Bưu Cục Xóm 4-Giao Yến-Giao Thuỷ-Nam Định,,,,,
310105,18871,Phường Đồng Sơn,1619,Thành phố Đồng Hới,237,Quảng Bình,TTB,21419000,Bưu Cục Phường Bắc Lý-Đồng Hới-Quảng Bình,,,,,
281904,16354,Xã Công Liêm,2181,Huyện Nông Cống,234,Thanh Hóa,BTB,20240000,Bưu Cục 339 Đường Lam Sơn-Nông Cống-Thanh Hóa,,,,,
281928,16357,Xã Tượng Văn,2181,Huyện Nông Cống,234,Thanh Hóa,BTB,20240000,Bưu Cục 339 Đường Lam Sơn-Nông Cống-Thanh Hóa,,,,,
251009,14299,Xã Hải Cường,1840,Huyện Hải Hậu,231,Nam Định,TNT,22365000,Bưu Cục Xóm 3-Xã Hải An-Nam Định,,,,,
251035,14308,Xã Hải Xuân,1840,Huyện Hải Hậu,231,Nam Định,TNT,22365000,Bưu Cục Xóm 3-Xã Hải An-Nam Định,,,,,
58056,29407,Xã Hưng Mỹ,1911,Huyện Châu Thành,214,Trà Vinh,ĐCL,22521000,Bưu Cục Khóm 4 TT Châu Thành-Xã Châu Thành-Trà Vinh,,,,,
140308,03817,Xã Hua Trai,3230,Huyện Mường La,266,Sơn La,TBB,22505000,Bưu Cục 36 Đường Tô Hiệu-Xã Mường La-Sơn La,,,,,
1A0812,00313,Phường Tương Mai,1490,Quận Hoàng Mai,201,Hà Nội,HNO,21675000,Bưu Cục 325 LouisI-Q.Hoàng Mai-HN,,,,,
310115,18883,Xã Quang Phú,1619,Thành phố Đồng Hới,237,Quảng Bình,TTB,21419000,Bưu Cục Phường Bắc Lý-Đồng Hới-Quảng Bình,,,,,
58051,29374,Thị trấn Châu Thành,1911,Huyện Châu Thành,214,Trà Vinh,ĐCL,22521000,Bưu Cục Khóm 4 TT Châu Thành-Xã Châu Thành-Trà Vinh,,,,,
580512,29404,Xã Phước Hảo,1911,Huyện Châu Thành,214,Trà Vinh,ĐCL,22521000,Bưu Cục Khóm 4 TT Châu Thành-Xã Châu Thành-Trà Vinh,,,,,
101114,06415,Xã Minh Tiến,1948,Huyện Hữu Lũng,247,Lạng Sơn,XBG,20857000,Bưu Cục QL1A-Hữu Lũng-Lạng Sơn,,,,,
101124,06403,Xã Yên Sơn,1948,Huyện Hữu Lũng,247,Lạng Sơn,XBG,20857000,Bưu Cục QL1A-Hữu Lũng-Lạng Sơn,,,,,
280507,15010,Xã Sơn Thủy,2000,Huyện Quan Sơn,234,Thanh Hóa,BTB,22456000,Bưu Cục Thôn Quyết Thắng-Xã Thiết Ống-Thanh Hóa,,,,,
281105,15052,Xã Lâm Phú,3216,Huyện Lang Chánh,234,Thanh Hóa,BTB,22456000,Bưu Cục Thôn Quyết Thắng-Xã Thiết Ống-Thanh Hóa,,,,,
90304,,Xã Hồng Thái,1982,Huyện Na Hang,228,Tuyên Quang,DBB,22886000,Bưu Cục Đường Trần Phú-Xã Nà Hang-Tuyên Quang,,,,,
281912,16315,Xã Tế Lợi,2181,Huyện Nông Cống,234,Thanh Hóa,BTB,20240000,Bưu Cục 339 Đường Lam Sơn-Nông Cống-Thanh Hóa,,,,,
80116,02677,Xã Tả Phời,1682,Thành phố Lào Cai,269,Lào Cai,TBB,20650000,Bưu Cục 148 Hoàng Quốc Việt-TP.Lào Cai-Lào Cai,,,,,
101125,06400,Xã Yên Thịnh,1948,Huyện Hữu Lũng,247,Lạng Sơn,XBG,20857000,Bưu Cục QL1A-Hữu Lũng-Lạng Sơn,,,,,
140315,03835,Xã Pi Toong,3230,Huyện Mường La,266,Sơn La,TBB,22505000,Bưu Cục 36 Đường Tô Hiệu-Xã Mường La-Sơn La,,,,,
90309,,Xã Thanh Tương,1982,Huyện Na Hang,228,Tuyên Quang,DBB,22886000,Bưu Cục Đường Trần Phú-Xã Nà Hang-Tuyên Quang,,,,,
281918,16360,Xã Thăng Thọ,2181,Huyện Nông Cống,234,Thanh Hóa,BTB,20240000,Bưu Cục 339 Đường Lam Sơn-Nông Cống-Thanh Hóa,,,,,
90841,,Thị trấn Giao Thuỷ,3193,Huyện Giao Thủy,231,Nam Định,TNT,21704000,Bưu Cục Xóm 4-Giao Yến-Giao Thuỷ-Nam Định,,,,,
280715,14941,Xã Lương Ngoại,2070,Huyện Bá Thước,234,Thanh Hóa,BTB,22456000,Bưu Cục Thôn Quyết Thắng-Xã Thiết Ống-Thanh Hóa,,,,,
90302,,Xã Côn Lôn,1982,Huyện Na Hang,228,Tuyên Quang,DBB,22886000,Bưu Cục Đường Trần Phú-Xã Nà Hang-Tuyên Quang,,,,,
90753,78812,Phường Tân Phú,3695,Thành Phố Thủ Đức,202,Hồ Chí Minh,HCM,21296000,Bưu cục Long Thạnh Mỹ-Q9-HCM,,,,,
101101,06385,Thị trấn Hữu Lũng,1948,Huyện Hữu Lũng,247,Lạng Sơn,XBG,20857000,Bưu Cục QL1A-Hữu Lũng-Lạng Sơn,,,,,
1A0808,00319,Phường Tân Mai,1490,Quận Hoàng Mai,201,Hà Nội,HNO,21675000,Bưu Cục 325 LouisI-Q.Hoàng Mai-HN,,,,,
281921,,Xã Trung Ý,2181,Huyện Nông Cống,234,Thanh Hóa,BTB,20240000,Bưu Cục 339 Đường Lam Sơn-Nông Cống-Thanh Hóa,,,,,
281916,16351,Xã Thăng Bình,2181,Huyện Nông Cống,234,Thanh Hóa,BTB,20240000,Bưu Cục 339 Đường Lam Sơn-Nông Cống-Thanh Hóa,,,,,
281927,16366,Xã Tượng Sơn,2181,Huyện Nông Cống,234,Thanh Hóa,BTB,20240000,Bưu Cục 339 Đường Lam Sơn-Nông Cống-Thanh Hóa,,,,,
101113,06448,Xã Minh Sơn,1948,Huyện Hữu Lũng,247,Lạng Sơn,XBG,20857000,Bưu Cục QL1A-Hữu Lũng-Lạng Sơn,,,,,
140316,03841,Xã Tạ Bú,3230,Huyện Mường La,266,Sơn La,TBB,22505000,Bưu Cục 36 Đường Tô Hiệu-Xã Mường La-Sơn La,,,,,
130405,04750,Xã Cảm Ân,2266,Huyện Yên Bình,263,Yên Bái,TBB,20915000,Bưu Cục Km 24 Bảo Ái-Yên Bình-Yên Bái,,,,,
281101,15028,Thị trấn Lang Chánh,3216,Huyện Lang Chánh,234,Thanh Hóa,BTB,22456000,Bưu Cục Thôn Quyết Thắng-Xã Thiết Ống-Thanh Hóa,,,,,
58057,29413,Xã Long Hòa,1911,Huyện Châu Thành,214,Trà Vinh,ĐCL,22521000,Bưu Cục Khóm 4 TT Châu Thành-Xã Châu Thành-Trà Vinh,,,,,
1B2310,09841,Xã Dương Liễu,1805,Huyện Hoài Đức,201,Hà Nội,HNO,20374000,Bưu Cục 219 Sơn Đồng-Hoài Đức-HN,,,,,
101108,06430,Xã Hòa Lạc,1948,Huyện Hữu Lũng,247,Lạng Sơn,XBG,20857000,Bưu Cục QL1A-Hữu Lũng-Lạng Sơn,,,,,
251021,14302,Xã Hải Ninh,1840,Huyện Hải Hậu,231,Nam Định,TNT,22365000,Bưu Cục Xóm 3-Xã Hải An-Nam Định,,,,,
250809,14083,Xã Trực Hùng,3308,Huyện Trực Ninh,231,Nam Định,TNT,22365000,Bưu Cục Xóm 3-Xã Hải An-Nam Định,,,,,
90790,14992,Thị trấn Sơn Lư,2000,Huyện Quan Sơn,234,Thanh Hóa,BTB,22456000,Bưu Cục Thôn Quyết Thắng-Xã Thiết Ống-Thanh Hóa,,,,,
130416,04756,Xã Tân Hương,2266,Huyện Yên Bình,263,Yên Bái,TBB,20915000,Bưu Cục Km 24 Bảo Ái-Yên Bình-Yên Bái,,,,,
20910,,Phường Tân Phú,1451,Quận 9,202,Hồ Chí Minh,HCM,21296000,Bưu cục Long Thạnh Mỹ-Q9-HCM,,,,,
281910,16282,Xã Tân Phúc,2181,Huyện Nông Cống,234,Thanh Hóa,BTB,20240000,Bưu Cục 339 Đường Lam Sơn-Nông Cống-Thanh Hóa,,,,,
250403,14206,Xã Bạch Long,3193,Huyện Giao Thủy,231,Nam Định,TNT,21704000,Bưu Cục Xóm 4-Giao Yến-Giao Thuỷ-Nam Định,,,,,
140311,03823,Xã Mường Trai,3230,Huyện Mường La,266,Sơn La,TBB,22505000,Bưu Cục 36 Đường Tô Hiệu-Xã Mường La-Sơn La,,,,,
130904,04351,Xã Động Quan,1967,Huyện Lục Yên,263,Yên Bái,TBB,20915000,Bưu Cục Km 24 Bảo Ái-Yên Bình-Yên Bái,,,,,
250413,14212,Xã Giao Phong,3193,Huyện Giao Thủy,231,Nam Định,TNT,21704000,Bưu Cục Xóm 4-Giao Yến-Giao Thuỷ-Nam Định,,,,,
250417,14200,Xã Giao Thịnh,3193,Huyện Giao Thủy,231,Nam Định,TNT,21704000,Bưu Cục Xóm 4-Giao Yến-Giao Thuỷ-Nam Định,,,,,
280706,14950,Xã Điền Lư,2070,Huyện Bá Thước,234,Thanh Hóa,BTB,22456000,Bưu Cục Thôn Quyết Thắng-Xã Thiết Ống-Thanh Hóa,,,,,
280707,14932,Xã Điền Quang,2070,Huyện Bá Thước,234,Thanh Hóa,BTB,22456000,Bưu Cục Thôn Quyết Thắng-Xã Thiết Ống-Thanh Hóa,,,,,
130902,04327,Xã An Lạc,1967,Huyện Lục Yên,263,Yên Bái,TBB,20915000,Bưu Cục Km 24 Bảo Ái-Yên Bình-Yên Bái,,,,,
1B2315,09859,Xã Sơn Đồng,1805,Huyện Hoài Đức,201,Hà Nội,HNO,20374000,Bưu Cục 219 Sơn Đồng-Hoài Đức-HN,,,,,
280714,14956,Xã Lũng Niêm,2070,Huyện Bá Thước,234,Thanh Hóa,BTB,22456000,Bưu Cục Thôn Quyết Thắng-Xã Thiết Ống-Thanh Hóa,,,,,
320708,19717,Xã Hải Lâm,2137,Huyện Hải Lăng,238,Quảng Trị,TTB,20782000,Bưu Cục 18 Đường 3/2-Hải Lăng-Quảng Trị,,,,,
50816,01033,Xã Pố Lồ,1945,Huyện Hoàng Su Phì,227,Hà Giang,DBB,21421000,Bưu Cục Thị Trấn Vinh Quang-Hoàng Su Phì-Hà Giang,,,,,
360910,23422,Xã Tu Mơ Rông,2225,Huyện Tu Mơ Rông,259,Kon Tum,TTB,20257001,Bưu Cục Vận Hành Tu Mơ Rông-Đắk Tô-Kon Tum,,,,,
360607,23470,Xã Măng Cành,1834,Huyện Kon Plông,259,Kon Tum,TTB,20888002,Bưu Cục Vận Hành Kon Plông-Kon Tum,,,,,
60107,01267,Phường Sông Hiến,1641,Thành phố Cao Bằng,246,Cao Bằng,DBB,22858000,Bưu Cục Bản Mới-Thục Phán-Cao Bằng,,,,,
1A1110,00655,Xã Tam Hiệp,1710,Huyện Thanh Trì,201,Hà Nội,HNO,20357000,Bưu Cục 882 Kim Giang-Thanh Trì-HN,,,,,
HuyệnBìnhLục,,,,,,,TNT,20306000,Bưu Cục 150 Trần Hưng Đạo-Bình Lục-Hà Nam,,,,,
120803,05929,Xã Bảo Lý,1991,Huyện Phú Bình,244,Thái Nguyên,DBB,22410000,Bưu Cục Tổ 1 TT Hương Sơn-Xã Phú Bình-Thái Nguyên,,,,,
120804,05926,Xã Đào Xá,1991,Huyện Phú Bình,244,Thái Nguyên,DBB,22410000,Bưu Cục Tổ 1 TT Hương Sơn-Xã Phú Bình-Thái Nguyên,,,,,
61001,01786,Thị trấn Đông Khê,3289,Huyện Thạch An,246,Cao Bằng,DBB,22845000,Bưu Cục Xóm Chang Khuyên-Xã Đông Khê-Cao Bằng,,,,,
20107,26758,Phường Nguyễn Cư Trinh,1442,Quận 1,202,Hồ Chí Minh,HCM,20565000,Bưu Cục 63A Trần Đình Xu-Q.1-HCM,,,,,
240121,13513,Xã Trịnh Xá,1614,Thành phố Phủ Lý,232,Hà Nam,TNT,20306000,Bưu Cục 150 Trần Hưng Đạo-Bình Lục-Hà Nam,,,,,
130311,04381,Xã Lâm Giang,2047,Huyện Văn Yên,263,Yên Bái,TBB,21560000,Bưu Cục Hồng Hà-Mậu A-Văn Yên-Yên Bái,,,,,
421208,24877,Xã Rô Men,1919,Huyện Đam Rông,209,Lâm Đồng,NTB,20670000,Bưu Cục Đạ Rsal-Đam Rông-Lâm Đồng,,,,,
210703,11281,Xã Chi Lăng Bắc,3294,Huyện Thanh Miện,225,Hải Dương,XBG,20975000,Bưu Cục 23 Chu Văn An-Thanh Miện-Hải Dương,,,,,
210709,,Xã Hùng Sơn,3294,Huyện Thanh Miện,225,Hải Dương,XBG,20975000,Bưu Cục 23 Chu Văn An-Thanh Miện-Hải Dương,,,,,
210708,11254,Xã Hồng Quang,3294,Huyện Thanh Miện,225,Hải Dương,XBG,20975000,Bưu Cục 23 Chu Văn An-Thanh Miện-Hải Dương,,,,,
